locomotive,id,data,gps,timestamp
6025,1934861.0,"{""egu"": {""data"": [334.5, 12.6875, 349.546875, 3.4921875, 342.859375, 14.2734375, 224.125, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:43.543546+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:43.543546+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:43.543546+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:43"", ""gps_status"": ""A"", ""gps_lat"": -19.494016833333333, ""gps_lon"": -46.47877643333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 14.5, ""gps_true_course"": 70.3}",2025-02-16T23:44:44
6025,1934862.0,"{""egu"": {""data"": [336.0, 12.953125, 349.546875, 3.453125, 342.078125, 14.3046875, 220.875, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:44.557135+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:44.557135+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:44.557135+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:44"", ""gps_status"": ""A"", ""gps_lat"": -19.493999483333333, ""gps_lon"": -46.478707433333334, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 14.3, ""gps_true_course"": 77.3}",2025-02-16T23:44:45
6025,1934863.0,"{""egu"": {""data"": [335.5625, 12.953125, 349.546875, 3.46875, 342.796875, 14.2734375, 214.5, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:45.567693+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:45.567693+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:45.567693+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:45"", ""gps_status"": ""A"", ""gps_lat"": -19.49398455, ""gps_lon"": -46.47863806666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 14.4, ""gps_true_course"": 77.8}",2025-02-16T23:44:46
6025,1934864.0,"{""egu"": {""data"": [335.0625, 12.8046875, 349.546875, 3.390625, 343.328125, 14.3046875, 219.75, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:46.579998+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:46.579998+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:46.579998+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:46"", ""gps_status"": ""A"", ""gps_lat"": -19.493970533333332, ""gps_lon"": -46.47856951666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 14.3, ""gps_true_course"": 78.1}",2025-02-16T23:44:47
6025,1934865.0,"{""egu"": {""data"": [334.9375, 13.3125, 349.546875, 3.4921875, 343.046875, 14.3984375, 221.875, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:47.592047+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:47.592047+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:47.592047+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:47"", ""gps_status"": ""A"", ""gps_lat"": -19.493962383333333, ""gps_lon"": -46.47850106666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.6, ""gps_true_course"": 82.7}",2025-02-16T23:44:48
6025,1934866.0,"{""egu"": {""data"": [334.8125, 12.8984375, 349.546875, 3.515625, 343.046875, 14.3671875, 220.125, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:48.603458+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:48.603458+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:48.603458+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:48"", ""gps_status"": ""A"", ""gps_lat"": -19.493950983333335, ""gps_lon"": -46.47843215, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 14.0, ""gps_true_course"": 78.1}",2025-02-16T23:44:49
6025,1934867.0,"{""egu"": {""data"": [335.1875, 12.8984375, 349.546875, 3.5078125, 342.5625, 14.3671875, 217.25, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:49.615235+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:49.615235+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:49.615235+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:49"", ""gps_status"": ""A"", ""gps_lat"": -19.4939379, ""gps_lon"": -46.478367033333335, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.8, ""gps_true_course"": 76.1}",2025-02-16T23:44:50
6025,1934868.0,"{""egu"": {""data"": [335.0625, 12.8046875, 349.546875, 3.484375, 343.90625, 14.3359375, 217.25, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:50.619218+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:50.619218+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:50.619218+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:50"", ""gps_status"": ""A"", ""gps_lat"": -19.493921966666665, ""gps_lon"": -46.47830165, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 14.0, ""gps_true_course"": 75.9}",2025-02-16T23:44:51
6025,1934869.0,"{""egu"": {""data"": [335.0625, 12.8359375, 349.546875, 3.4453125, 342.859375, 14.3359375, 223.125, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:51.623117+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:51.623117+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:51.623117+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:51"", ""gps_status"": ""A"", ""gps_lat"": -19.49390215, ""gps_lon"": -46.47824021666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.8, ""gps_true_course"": 76.4}",2025-02-16T23:44:52
6025,1934870.0,"{""egu"": {""data"": [335.4375, 12.8671875, 349.546875, 3.5390625, 343.984375, 14.3046875, 226.125, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:52.637075+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:52.637075+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:52.637075+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:52"", ""gps_status"": ""A"", ""gps_lat"": -19.49387525, ""gps_lon"": -46.47817985, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.4, ""gps_true_course"": 68.7}",2025-02-16T23:44:53
6025,1934871.0,"{""egu"": {""data"": [334.8125, 12.8359375, 349.546875, 3.515625, 343.15625, 14.21875, 219.125, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:53.653085+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:53.653085+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:53.653085+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:53"", ""gps_status"": ""A"", ""gps_lat"": -19.493853633333334, ""gps_lon"": -46.47811561666666, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 14.1, ""gps_true_course"": 68.1}",2025-02-16T23:44:54
6025,1934872.0,"{""egu"": {""data"": [334.5625, 12.7734375, 349.546875, 3.515625, 342.4375, 14.2734375, 222.25, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:54.665433+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:54.665433+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:54.665433+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:54"", ""gps_status"": ""A"", ""gps_lat"": -19.493826983333335, ""gps_lon"": -46.47805555, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.9, ""gps_true_course"": 63.1}",2025-02-16T23:44:55
6025,1934873.0,"{""egu"": {""data"": [334.9375, 12.9296875, 349.546875, 3.53125, 343.328125, 14.3671875, 220.25, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:55.677816+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:55.677816+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:55.677816+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:55"", ""gps_status"": ""A"", ""gps_lat"": -19.493794033333334, ""gps_lon"": -46.478001383333336, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.1, ""gps_true_course"": 60.0}",2025-02-16T23:44:56
6025,1934874.0,"{""egu"": {""data"": [335.5, 12.6875, 349.546875, 3.5546875, 342.6875, 14.3671875, 217.625, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:56.694119+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:56.694119+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:56.694119+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:56"", ""gps_status"": ""A"", ""gps_lat"": -19.493754133333333, ""gps_lon"": -46.47794868333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.5, ""gps_true_course"": 53.7}",2025-02-16T23:44:57
6025,1934875.0,"{""egu"": {""data"": [335.0625, 12.7734375, 349.546875, 3.53125, 343.15625, 14.3671875, 219.5, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:57.714363+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:57.714363+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:57.714363+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:57"", ""gps_status"": ""A"", ""gps_lat"": -19.4937206, ""gps_lon"": -46.47789338333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.2, ""gps_true_course"": 53.2}",2025-02-16T23:44:58
6025,1934876.0,"{""egu"": {""data"": [335.4375, 12.7421875, 349.546875, 3.5703125, 342.625, 14.3359375, 222.5, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:58.728400+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:58.728400+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:58.728400+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:58"", ""gps_status"": ""A"", ""gps_lat"": -19.4936776, ""gps_lon"": -46.477846983333336, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.4, ""gps_true_course"": 44.1}",2025-02-16T23:44:59
6025,1934877.0,"{""egu"": {""data"": [335.1875, 12.7734375, 349.546875, 3.5859375, 343.25, 14.3671875, 224.875, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:44:59.741514+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:44:59.741514+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:44:59.741514+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:44:59"", ""gps_status"": ""A"", ""gps_lat"": -19.4936332, ""gps_lon"": -46.477804266666666, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.5, ""gps_true_course"": 39.6}",2025-02-16T23:45:00
6025,1934878.0,"{""egu"": {""data"": [335.0, 12.8984375, 349.546875, 3.625, 342.265625, 14.3359375, 221.875, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:00.760636+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:00.760636+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:00.760636+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:00"", ""gps_status"": ""A"", ""gps_lat"": -19.493586683333334, ""gps_lon"": -46.47776411666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.4, ""gps_true_course"": 39.1}",2025-02-16T23:45:01
6025,1934879.0,"{""egu"": {""data"": [334.8125, 12.953125, 349.546875, 3.5546875, 342.6875, 14.3359375, 220.5, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:01.774943+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:01.774943+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:01.774943+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:01"", ""gps_status"": ""A"", ""gps_lat"": -19.493535333333334, ""gps_lon"": -46.47772761666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.4, ""gps_true_course"": 31.1}",2025-02-16T23:45:02
6025,1934880.0,"{""egu"": {""data"": [335.1875, 12.8671875, 349.546875, 3.5859375, 342.265625, 14.3359375, 219.75, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:02.779479+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:02.779479+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:02.779479+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:02"", ""gps_status"": ""A"", ""gps_lat"": -19.49348295, ""gps_lon"": -46.47769205, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.2, ""gps_true_course"": 32.0}",2025-02-16T23:45:03
6025,1934881.0,"{""egu"": {""data"": [335.0625, 12.8984375, 349.546875, 3.5703125, 343.046875, 14.3046875, 224.0, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:03.797083+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:03.797083+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:03.797083+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:03"", ""gps_status"": ""A"", ""gps_lat"": -19.49342765, ""gps_lon"": -46.47766348333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.9, ""gps_true_course"": 26.6}",2025-02-16T23:45:04
6025,1934882.0,"{""egu"": {""data"": [335.3125, 12.8046875, 349.546875, 3.6015625, 342.203125, 14.3046875, 220.375, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:04.817845+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:04.817845+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:04.817845+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:04"", ""gps_status"": ""A"", ""gps_lat"": -19.493372383333334, ""gps_lon"": -46.47763025, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.5, ""gps_true_course"": 26.3}",2025-02-16T23:45:06
6025,1934883.0,"{""egu"": {""data"": [334.5, 12.9296875, 349.546875, 3.609375, 342.375, 14.3359375, 225.0, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:05.836076+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:05.836076+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:05.836076+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:05"", ""gps_status"": ""A"", ""gps_lat"": -19.493321533333333, ""gps_lon"": -46.47760115, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.8, ""gps_true_course"": 23.5}",2025-02-16T23:45:07
6025,1934884.0,"{""egu"": {""data"": [335.125, 12.7421875, 349.546875, 3.578125, 343.90625, 14.3359375, 222.75, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:06.847389+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:06.847389+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:06.847389+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:06"", ""gps_status"": ""A"", ""gps_lat"": -19.4932679, ""gps_lon"": -46.47757206666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.2, ""gps_true_course"": 25.0}",2025-02-16T23:45:08
6025,1934885.0,"{""egu"": {""data"": [334.9375, 12.8984375, 349.546875, 3.65625, 342.984375, 14.3671875, 218.375, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:07.851293+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:07.851293+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:07.851293+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:07"", ""gps_status"": ""A"", ""gps_lat"": -19.493210083333334, ""gps_lon"": -46.477550816666664, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.9, ""gps_true_course"": 23.4}",2025-02-16T23:45:09
6025,1934886.0,"{""egu"": {""data"": [334.875, 12.8671875, 349.546875, 3.6796875, 342.921875, 14.3671875, 216.75, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:08.855397+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:08.855397+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:08.855397+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:08"", ""gps_status"": ""A"", ""gps_lat"": -19.493154566666668, ""gps_lon"": -46.477524700000004, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.9, ""gps_true_course"": 27.2}",2025-02-16T23:45:10
6025,1934887.0,"{""egu"": {""data"": [334.375, 12.7734375, 349.546875, 3.703125, 342.375, 14.3671875, 220.625, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:09.867638+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:09.867638+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:09.867638+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:09"", ""gps_status"": ""A"", ""gps_lat"": -19.4930969, ""gps_lon"": -46.47749773333334, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 13.1, ""gps_true_course"": 24.5}",2025-02-16T23:45:11
6025,1934888.0,"{""egu"": {""data"": [334.4375, 12.7734375, 349.546875, 3.59375, 342.6875, 14.3984375, 226.375, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:10.871432+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:10.871432+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:10.871432+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:10"", ""gps_status"": ""A"", ""gps_lat"": -19.493044183333332, ""gps_lon"": -46.47746985, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.6, ""gps_true_course"": 27.9}",2025-02-16T23:45:12
6025,1934889.0,"{""egu"": {""data"": [335.6875, 13.015625, 349.546875, 3.5625, 342.5625, 14.3046875, 222.5, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:11.886494+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:11.886494+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:11.886494+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:11"", ""gps_status"": ""A"", ""gps_lat"": -19.492993316666666, ""gps_lon"": -46.47743955, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.8, ""gps_true_course"": 29.1}",2025-02-16T23:45:13
6025,1934890.0,"{""egu"": {""data"": [334.625, 12.6875, 349.546875, 3.546875, 342.75, 14.3359375, 223.0, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:12.905209+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:12.905209+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:12.905209+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:12"", ""gps_status"": ""A"", ""gps_lat"": -19.492944216666668, ""gps_lon"": -46.47740628333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.7, ""gps_true_course"": 32.0}",2025-02-16T23:45:14
6025,1934891.0,"{""egu"": {""data"": [335.625, 12.8671875, 349.546875, 3.6015625, 342.796875, 14.3359375, 218.25, 0.5004887585532747], ""timestamp"": ""2025-02-16T23:45:13.919568+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-16T23:45:13.919568+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-16T23:45:13.919568+00:00""}}","{""gps_timestamp"": ""2025-02-16T23:45:13"", ""gps_status"": ""A"", ""gps_lat"": -19.49289436666667, ""gps_lon"": -46.47737286666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 12.8, ""gps_true_course"": 32.7}",2025-02-16T23:45:15
